Título;Sala;Fecha;Hora;Más información;Programa;Precio;Imagen
Excelentia. Gala de Fin de Año: Zarzuela;Sala Sinfónica;2024-12-30;18:00:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/excelentia-gala-de-fin-de-ano-zarzuela;Orquesta Clásica Santa Cecilia Director: José Luis López Antón Soprano: Ruth Terán Tenor: Alejandro Roy Barítono: Manuel Mas Programa: «Preludio» de «La alegría de la huerta» de F. Chueca (Orquesta) «De este apacible rincón de Madrid» de «Luisa Fernanda» de F. Moreno Torroba (Tenor) «En un país de fábula» de «La tabernera del puerto» de P. Sorozábal (Soprano) «Luche la fe por el triunfo» de «Luisa Fernanda» de Moreno Torroba (Barítono) «Somos dos barcas» de «Katiuska» de P. Sorozábal (Soprano y Barítono) «Bella enamorada» de «El último romántico» de R. Soutullo y J. Vert (Tenor) «Canción del ruiseñor» de «Doña Francisquita» de A. Vives (Soprano) «¡Le van a oír! ¡Cállese usted!» de «Doña Francisquita» de A. Vives (Soprano y Tenor) «Intermedio» de «La boda de Luis Alonso» de J. Giménez (Orquesta) «Mi aldea» de «Los gavilanes» de F. Guerrero (Barítono) «Habanera» de «Montecarmelo» de Moreno Torroba (Soprano) «Granada» de A. Lara (Barítono y Tenor) «No puede ser» de «La tabernera del puerto» de P. Sorozábal (Tenor) «Caballero del alto plumero» de «Luisa Fernanda» de F. Moreno Torroba (Soprano y Tenor) «Ya mis horas felices» de «La del Soto del Parral» de R. Soutullo y J. Vert (Barítono) «Dúo de Felipe y MariPepa» de «La Revoltosa» de R. Chapí (Soprano y Barítono);85, 78, 74, 72, 62, 56, 52, 44, 42 y 38 €;https://www.auditorionacional.mcu.es/es/programacion/excelentia-gala-de-fin-de-ano-zarzuela/@@images/a16c7317-393e-4164-ba51-cb2a2b723f43.jpeg
Excelentia. Grandes Coros de Cine: Morricone & Zimmer & Williams;Sala Sinfónica;2024-12-30;21:00:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/excelentia-grandes-coros-de-cine-morricone-zimmer-williams-1;Sociedad Coral Excelentia de Madrid Orquesta Clásica Santa Cecilia Fernando Furones, Director Piratas del Caribe El señor de los anillos La misión Gladiator – The battle The ecstasy of gold El rey león Salvar al soldado Ryan 1492: La conquista del paraíso Inception Novecento El rey Arturo Star Wars: Across the stars Por un puñado de dólares Dry your tears, Afrika (de Amistad) Il mercenario Avatar Vangelis: Alexander Star Wars: Duel of the fates;68, 65, 62, 56, 52, 44, 42 y 38 €;https://www.auditorionacional.mcu.es/es/programacion/excelentia-grandes-coros-de-cine-morricone-zimmer-williams-1/@@images/e78e5ce9-9b6b-4007-9997-2d657d10ec10.jpeg
Excelentia. Ópera: Madame Butterfly de Puccini;Sala Sinfónica;2025-01-02;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/excelentia-opera-madame-butterfly-de-puccini;"Orquesta Clásica Santa Cecilia Sociedad Coral Excelentia de Madrid Director: Kynan Johns Madame Butterfly: Letitia Vitelaru Pinkerton: Luis Gomes Suzuki: Blanca Valido Sharpless: Manuel Mas Goro: Jesús Cantolla Yamadori/Comisionado/Yakudisé: Ihor Voievodin Bonzo: David Cervera Kate: Beatriz Arenas Dirección y puesta en escena: Alejandro Contreras Cortés Ayudante de dirección: Ana Ramos Diseño de vestuario y caracterización: Ana Ramos Iluminación: Chus Fernández ""Madame Butterfly"" de Puccini Ópera en tres actos en versión escenificada y subtitulada.";88, 82, 74, 64, 58, 48 y 38 €;https://www.auditorionacional.mcu.es/es/programacion/excelentia-opera-madame-butterfly-de-puccini/@@images/ddc20738-892a-45ee-b280-46bdabbe0e82.jpeg
NK Prodarte. Concierto en Familia;Sala Sinfónica;2025-01-03;11:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/nk-prodarte-concierto-en-familia;"Strauss Festival Orchestra & Ballet Ensemble
""Concierto en Familia""";57, 52, 42, 38, 36 y 32 €;https://www.auditorionacional.mcu.es/es/programacion/nk-prodarte-concierto-en-familia/@@images/1cfeeabd-b4e2-409f-9b8f-776df19827b5.jpeg
CNDM. Orquesta Joven de Andalucía & Neopercusión;Sala Sinfónica;2025-01-03;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-orquesta-joven-de-andalucia-neopercusion;"Orquesta Joven de Andalucía Neopercusión Jaume Santonja, director Juanjo Guillem, percusión
Programa Louis Andriessen (1939-2021) Las nueve sinfonías de Beethoven, para orquesta y campanilla del carrito de los helados (1970) Peter Eötvös (1944-2024) Speaking drums, cuatro poemas para solo percusión y orquesta ** (2012-2013) Silvestre Revueltas (1899-1940) La noche de los mayas (1939) ** Estreno en España";Más información y venta de entradas a partir de septiembre de 2024;https://www.auditorionacional.mcu.es/es/programacion/cndm-orquesta-joven-de-andalucia-neopercusion/@@images/0b16b8e9-1223-47f6-aed3-b4ec631b72d9.jpeg
Hispania Concertalia. Concierto de Año Nuevo de Viena en Familia;Sala Sinfónica;2025-01-04;11:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/hispania-conciertos;"PHILHARMONIC ENSEMBLE Miembros de la ORQUESTA FILARMÓNICA DE VIENA
""Concierto de Año Nuevo de Viena en Familia""
Programa Obras de la Familia STRAUSS";119, 88, 78, 65, 58, 46, 34 y 26 €Menores de edad: 19 €;https://www.auditorionacional.mcu.es/es/programacion/hispania-conciertos/@@images/03b8ad7d-e750-468a-b4cc-529a5411d915.jpeg
Filarmonía de Madrid. Harry Potter: Música en Concierto;Sala Sinfónica;2025-01-05;11:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/filarmonia-de-madrid-harry-potter-musica-en-concierto-4;"
Orquesta y Coros Filarmonía Director del Coro: Rafael Albiñana Director Musical: Pascual Osa Selección de temas orquestales de las películas de la Saga Harry Potter";56, 49, 41, 32 y 28 €;https://www.auditorionacional.mcu.es/es/programacion/filarmonia-de-madrid-harry-potter-musica-en-concierto-4/@@images/a7d2b078-fff1-4530-ab8c-b3264398c332.png
Maelicum Conciertos. Concierto de Año Nuevo de Viena;Sala Sinfónica;2025-01-05;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/maelicum-conciertos-concierto-de-ano-nuevo-de-viena;"Ensemble Johann Strauss de la Orquesta Sinfónica de Viena Guillermo Búchler, director y primer violín ""Concierto de Año Nuevo de Viena"" Johann Strauss, hijo (1825-1899) Obertura de la opereta «Una noche en Venecia» Joseph Lanner (1801-1843) Hans Jörgel-Polka Op.194 Johann Strauss, hijo (1825-1899) Polka del Champán Op.211 Donde crecen los limones, Vals Op.364 Annen-Polka Op.117 Josef Strauss (1827-1870) Golondrinas de Austria, Vals Op.164 Johann Strauss, hijo (1825-1899) Sangre ligera, Polka rápida Op.319 Johann Strauss, hijo (1825-1899) Voces de Primavera, vals Op.410 Johann Strauss, padre (1804-1849) y Josef Strauss (1827-1870) Pizzicato-Polka Josef Strauss (1827-1870) La libélula, Polka Mazurca Op.204 Johann Strauss, hijo (1825-1899) Tren de placer, Polka rápida Op.281 En el Krapfenwald’l, Polka francesa Op.336 Tritsch-Tratsch-Polka Op.214 En el hermoso Danubio azul, Vals Op.314 Bises Johann Strauss, hijo (1825-1899) Perpetuum Mobile, Op.257 Johann Strauss, padre (1804-1849) Marcha Radetzky";105, 89, 79, 69, 59, 49, 44, 39, 34, 29 y 10 €;https://www.auditorionacional.mcu.es/es/programacion/maelicum-conciertos-concierto-de-ano-nuevo-de-viena/@@images/120bcb6d-4b83-44ba-a2b0-3b8ab890cfe6.jpeg
Hispania Concertalia. Concierto de Año Nuevo de Viena en Madrid;Sala Sinfónica;2025-01-06;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/hispania-conciertos-1;"PHILHARMONIC ENSEMBLE Miembros de la ORQUESTA FILARMÓNICA DE VIENA
""Concierto de Año Nuevo de Viena en Madrid"" Programa Obras de la Familia STRAUSS";128, 96, 78, 69, 59, 49, 39 y 32 €;https://www.auditorionacional.mcu.es/es/programacion/hispania-conciertos-1/@@images/2fbb8421-2243-4867-abf1-516972c3598e.jpeg
Fundación Scherzo. Sir Stephen Hough;Sala Sinfónica;2025-01-08;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/fundacion-scherzo-sir-stephen-hough;"
Sir Stephen Hough, piano C. CHAMINADE Automne L’Autre Fois F. LISZT Sonata en Si menor, S178 C. CHAMINADE Theme Varie Les Sylvains F. CHOPIN Sonata No. 3 en Si menor, Op. 58";37, 30, 23 y 16 €;https://www.auditorionacional.mcu.es/es/programacion/fundacion-scherzo-sir-stephen-hough/@@images/58464b71-19bc-4752-b3b2-7e8eebffdea2.jpeg
Excelentia. Gala de Año Nuevo: Óperas Italianas;Sala Sinfónica;2025-01-09;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/excelentia-gala-de-ano-nuevo-operas-italianas;"Orquesta Clásica Santa Cecilia Director : José Luis López Antón Soprano: Letitia Vitelaru Tenor: Andeka Gorrotxategui 1.“La italiana en Argel” – Rossini. Obertura 2.« Casta Diva » de Norma. Bellini. 3.“E Lucevan le stelle” de Tosca. Puccini. 4.""O soave fanciulla” de La Bohème. Puccini. 5.“Oh mio babbino caro” de Gianni Schichi. Puccini. 6.Vesti la giubba” de Pagliacci. Leoncavallo. 7.“Un bel dí vedremo” de Madame Butterfly. Puccini 8.“Mamma quel vino è generoso” de Cavalleria Rusticana. Mascagni 9.«Vogliatemi bene» de «Madama Butterfly». Puccini 10.Obertura de “I Vespri Siciliani” Verdi. 11.“Core n grato”. Cardillo. 12.“Merce, dilette amiche” de « I Vespri Siciliani » Verdi. 13.“Parigi o cara” de La Traviata. Verdi. 14.Intermezzo de “Cavalleria Rusticana”. Mascagni. 15.“Nessun dorma” de Turandot. Puccini. 16.“E strano…sempre libera” de La Traviata. Verdi.";88, 82, 74, 64, 58, 48, 44 y 42 €;https://www.auditorionacional.mcu.es/es/programacion/excelentia-gala-de-ano-nuevo-operas-italianas/@@images/eff010a0-71de-499f-824d-f312a94052a6.jpeg
CNDM. António Zambujo & Yamandu Costa;Sala de Cámara;2025-01-10;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-antonio-zambujo-yamandu-costa;"António Zambujo, voz Yamandu Costa, guitarra ""Prenda minha""";36, 27 y 18 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-antonio-zambujo-yamandu-costa/@@images/559fca7c-33ba-4d97-a7d2-175139971028.jpeg
OCNE. Sinfónico 10;Sala Sinfónica;2025-01-10;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-10-1;Orquesta y Coro Nacionales de España Coro de la Comunidad de Madrid Simone Young Directora Tomislav Muzek Tenor Wolfgang Amadeus Mozart Sinfonía núm. 38 en Re mayor, K.504, «Praga» Karol Szymanowski Sinfonía núm. 3 en Si bemol mayor, op. 27, «Canto de la noche»;40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-10-1/@@images/31f106bb-b9da-47f0-b31a-c2233a9288a5.jpeg
NK Prodarte. John Williams y la Magia de Disney;Sala Sinfónica;2025-01-11;11:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/nk-prodarte-john-williams-y-la-magia-de-disney;"Hollywood Symphony Orchestra ""John Williams y la Magia de Disney""";57, 52, 42, 38, 36 y 32 €;https://www.auditorionacional.mcu.es/es/programacion/nk-prodarte-john-williams-y-la-magia-de-disney/@@images/d8edc32d-2b3a-4425-aef6-b2009cdc7d5c.jpeg
OCNE. Sinfónico 10;Sala Sinfónica;2025-01-11;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-10-1;Orquesta y Coro Nacionales de España Coro de la Comunidad de Madrid Simone Young Directora Tomislav Muzek Tenor Wolfgang Amadeus Mozart Sinfonía núm. 38 en Re mayor, K.504, «Praga» Karol Szymanowski Sinfonía núm. 3 en Si bemol mayor, op. 27, «Canto de la noche»;40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-10-1/@@images/31f106bb-b9da-47f0-b31a-c2233a9288a5.jpeg
CNDM. Renaud Capuçon, Kian Soltani & Mao Fujita;Sala de Cámara;2025-01-11;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-renaud-capucon-kian-soltani-mao-fujita;Renaud Capuçon, violín Kian Soltani, violonchelo Mao Fujita, piano Franz Schubert (1797-1828) Trío para piano n.º 1 en si bemol mayor, D 898 (ca. 1828) Johannes Brahms (1833-1897) Trío para piano n.º 1 en si bemol mayor, op. 8 (1889);28, 21 y 14 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-renaud-capucon-kian-soltani-mao-fujita/@@images/3b496b28-fe5c-4e74-b3d4-457aa4a49c1f.png
OCNE. Sinfónico 10;Sala Sinfónica;2025-01-12;11:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-10-1;Orquesta y Coro Nacionales de España Coro de la Comunidad de Madrid Simone Young Directora Tomislav Muzek Tenor Wolfgang Amadeus Mozart Sinfonía núm. 38 en Re mayor, K.504, «Praga» Karol Szymanowski Sinfonía núm. 3 en Si bemol mayor, op. 27, «Canto de la noche»;40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-10-1/@@images/31f106bb-b9da-47f0-b31a-c2233a9288a5.jpeg
Ibermúsica. Philharmonia Orchestra;Sala Sinfónica;2025-01-12;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/ibermusica-philharmonia-orchestra-5;Philharmonia Orchestra Marin Alsop, dirección María Dueñas, violín Programa Jessie Montgomery Strum (Estreno en Madrid) Korngold Concierto para violín op. 35 Prokófiev Romeo y Julieta suite;194, 161, 146, 130, 80, 70 y 45 €;https://www.auditorionacional.mcu.es/es/programacion/ibermusica-philharmonia-orchestra-5/@@images/1181bff3-37e5-4fbb-b176-3bde474fb3f4.jpeg
ORCAM. Sinfónico V. El Violín de Braustein;Sala Sinfónica;2025-01-13;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/orcam-sinfonico-v-el-violin-de-braustein;"

Orquesta de la Comunidad de Madrid Orquesta Guy Braunstein, VIOLÍN Alondra de la Parra, DIRECTORA

Gra?yna Bacewicz Obertura +
Antonín Dvo?ák / Guy Braunstein Rapsodia sobre Rusalska +
Nikolái Rimski-Kórsakov Sheherazade, op.35
+ Primera vez ORCAM";36, 28, 23 y 15 €;https://www.auditorionacional.mcu.es/es/programacion/orcam-sinfonico-v-el-violin-de-braustein/@@images/4266dd95-4fda-40c9-a3ee-5e89c7cf2e0f.jpeg
Excelentia. Scheherazade & Emperador de Beethoven;Sala Sinfónica;2025-01-16;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/excelentia-scheherazade-emperador-de-beethoven;"Orquesta Clásica Santa Cecilia
Christopher Allen, director
Alexei Volodin, piano
Otto Nicolai Las alegres comadres de Windsor, obertura
Beethoven Concierto para piano y orquesta núm. 5 ‘Emperador’
Rimski-Kórsakov Scheherazade";78, 74, 72, 68, 56, 52, 48, 46 y 42 €;https://www.auditorionacional.mcu.es/es/programacion/excelentia-scheherazade-emperador-de-beethoven/@@images/da479d21-c878-4ecd-b4c6-b947da4aaa2e.jpeg
CNDM. Cuarteto de Cuerda de la Staatskapelle Berlin & Elisabeth Leonskaja;Sala de Cámara;2025-01-16;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-cuarteto-de-cuerda-de-la-staatskapelle-berlin-elisabeth-leonskaja;"
Cuarteto de Cuerda de la Staatskapelle Berlin, integrado por: Wolfram Brandl, violín Krzysztof Specjal, violín Yulia Deyneka, viola Claudius Popp, violonchelo Elisabeth Leonskaja, piano Robert Schumann (1810-1856) Cuarteto para piano y cuerda n.º 2 en mi bemol mayor, op. 47 (1842) Felix Mendelssohn (1809-1847) Cuarteto de cuerda n.º 6 en fa menor, op. 80 (1847) Robert Schumann (1810-1856) Quinteto para piano y cuerda en mi bemol mayor, op. 44 (1842)";28, 21 y 14 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-cuarteto-de-cuerda-de-la-staatskapelle-berlin-elisabeth-leonskaja/@@images/7e5e41e0-0d63-4e83-ae26-b23229734de5.jpeg
OCNE. Sinfónico 11;Sala Sinfónica;2025-01-17;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-11-1;Orquesta Sinfónica de Castilla y León Thierry Fischer Director Antoine Tamestit Viola Hector Berlioz Harold en Italia, op. 16 Piotr Ílich Chaikovski Sinfonía Manfred, op. 58;40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-11-1/@@images/73071e4f-2bd4-4078-8bc7-434f67ad02e1.jpeg
CNDM. Tía Juana la del Pipa, Tomasa Guerrero la Macanita & Manuel Valencia;Sala de Cámara;2025-01-17;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-tia-juana-la-del-pipa-tomasa-guerrero-la-macanita-manuel-valencia;"Tía Juana la del Pipa, cantaora Tomasa Guerrero la Macanita, cantaora Manuel Valencia, guitarra ""Barrio de Santiago""";36, 27 y 18 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-tia-juana-la-del-pipa-tomasa-guerrero-la-macanita-manuel-valencia/@@images/80647742-ea5e-4a22-b1ec-e3af5f6e7834.jpeg
CNDM. Els Biesemans;Sala de Cámara;2025-01-18;12:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/cndm-els-biesemans;Els Biesemans, órgano Programa Johann Sebastian Bach (1685-1750) Toccata, adagio y fuga en do mayor, BWV 564 (ca. 1712) Sonata IV en mi menor, BWV 528 (ca. 1730) César Franck (1822-1890) Coral n.º 1 en mi mayor, FWV 38 (1890) Franz Liszt (1811-1866) San Francisco de Asís predicando a los pájaros, de Dos leyendas, S 175 (1862-1863) Joseph Jongen (1873-1953) Toccata en re bemol mayor, op. 104 (1937), órgano;6 €;https://www.auditorionacional.mcu.es/es/programacion/cndm-els-biesemans/@@images/a5cc54df-6508-45a4-afa8-e96c5e133505.png
OCNE. Sinfónico 11;Sala Sinfónica;2025-01-18;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-11-1;Orquesta Sinfónica de Castilla y León Thierry Fischer Director Antoine Tamestit Viola Hector Berlioz Harold en Italia, op. 16 Piotr Ílich Chaikovski Sinfonía Manfred, op. 58;40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-11-1/@@images/73071e4f-2bd4-4078-8bc7-434f67ad02e1.jpeg
Excelentia. Mozart & Mendelssohn;Sala de Cámara;2025-01-18;19:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/excelentia-mozart-mendelssohn;"Orquesta Clásica Santa Cecilia
José Luis López Antón, director
Erzhan Kulibaev, violín
Mozart Las bodas de Fígaro, obertura
Mendelssohn Concierto para violín y orquesta en mi menor, op.64
Mozart Sinfonía núm 39, k.543";75 y 65 €;https://www.auditorionacional.mcu.es/es/programacion/excelentia-mozart-mendelssohn/@@images/e9d90556-b9ab-4b4d-b0f0-03e2aa6da9ce.jpeg
OCNE. Sinfónico 11;Sala Sinfónica;2025-01-19;11:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-11-1;Orquesta Sinfónica de Castilla y León Thierry Fischer Director Antoine Tamestit Viola Hector Berlioz Harold en Italia, op. 16 Piotr Ílich Chaikovski Sinfonía Manfred, op. 58;40, 36, 28, 20 y 13 €;https://www.auditorionacional.mcu.es/es/programacion/concierto-ocne-sinfonico-11-1/@@images/73071e4f-2bd4-4078-8bc7-434f67ad02e1.jpeg
Orquesta Camerata Musicalis. Mucho Más que un Concierto. Bach vs Beethoven;Sala de Cámara;2025-01-19;11:30:00+01:00;https://www.auditorionacional.mcu.es/es/programacion/orquesta-camerata-musicalis-mucho-mas-que-un-concierto-bach-vs-beethoven;Orquesta Camerata Musicalis Edgar Martín Jiménez, director Bach vs Beethoven;37’50,  29’50,  23’50 y  18’50 €;https://www.auditorionacional.mcu.es/es/programacion/orquesta-camerata-musicalis-mucho-mas-que-un-concierto-bach-vs-beethoven/@@images/813c0d9e-8141-4d18-8e5a-a0b0a582fce1.jpeg
